20200811 074200;2.89780000;2.92210000;2.89000000;2.92210000;2854.39000000
20200811 074300;2.91770000;2.91770000;2.90020000;2.90840000;165.73000000
20200811 074400;2.90040000;2.90040000;2.90040000;2.90040000;481.89000000
20200811 074500;2.90360000;2.90360000;2.90150000;2.90160000;749.81000000
20200811 074600;2.90840000;2.91080000;2.90840000;2.91080000;11.13000000
20200811 074700;2.90840000;2.90840000;2.90840000;2.90840000;10.00000000
20200811 074800;2.90840000;2.90840000;2.90840000;2.90840000;0.00000000
20200811 074900;2.92550000;2.92550000;2.92550000;2.92550000;557.72000000
20200811 075000;2.92090000;2.92810000;2.92090000;2.92090000;191.64000000
20200811 075100;2.92090000;2.92090000;2.92090000;2.92090000;105.46000000
20200811 075200;2.93100000;2.93100000;2.93100000;2.93100000;23.90000000
20200811 075300;2.93100000;2.93120000;2.92810000;2.92810000;392.17000000
20200811 075400;2.92810000;2.93000000;2.92100000;2.92880000;876.24000000
20200811 075500;2.92880000;2.92880000;2.92880000;2.92880000;0.00000000
20200811 075600;2.92880000;2.96260000;2.92180000;2.92240000;5368.06000000
20200811 075700;2.92240000;2.92240000;2.92240000;2.92240000;0.00000000
20200811 075800;2.92240000;2.92240000;2.92240000;2.92240000;0.00000000
20200811 075900;2.92240000;2.92240000;2.92240000;2.92240000;0.00000000
20200811 080000;2.92240000;2.92240000;2.92240000;2.92240000;0.00000000
20200811 080100;2.96260000;2.96260000;2.92250000;2.92250000;4740.64000000
20200811 080200;2.92240000;2.92240000;2.92040000;2.92040000;3171.85000000
20200811 080300;2.91440000;2.91440000;2.91440000;2.91440000;330.43000000
20200811 080400;2.91440000;2.91440000;2.91440000;2.91440000;0.00000000
20200811 080500;2.91440000;2.91440000;2.91440000;2.91440000;0.00000000
20200811 080600;2.91530000;2.91530000;2.91500000;2.91500000;80.00000000
20200811 080700;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 080800;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 080900;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 081000;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 081100;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 081200;2.91500000;2.91500000;2.91500000;2.91500000;0.00000000
20200811 081300;2.96140000;2.96140000;2.93250000;2.93260000;5419.40000000
20200811 081400;2.94490000;2.96140000;2.94490000;2.96140000;162.54000000
20200811 081500;2.96130000;2.96140000;2.94130000;2.94130000;599.68000000
20200811 081600;2.95600000;2.96470000;2.95600000;2.96470000;958.61000000
20200811 081700;2.96620000;2.96620000;2.96620000;2.96620000;9.82000000
20200811 081800;2.96540000;2.96550000;2.96540000;2.96550000;1684.10000000
20200811 081900;2.94790000;2.95490000;2.94790000;2.95490000;19.60000000
20200811 082000;2.95490000;2.96470000;2.95490000;2.96470000;61.89000000
20200811 082100;2.94960000;2.94960000;2.94960000;2.94960000;9.00000000
